country,year,welfare,pipreportinglevel,pipwelfare,value,source,series_code
Thailand,1994.0,Disposable income,national,consumption,0.093038059,PIP,p99p100Share_pip_disposable_perCapita
Thailand,1996.0,Disposable income,national,consumption,0.087290433,PIP,p99p100Share_pip_disposable_perCapita
Thailand,1998.0,Disposable income,national,consumption,0.070753325,PIP,p99p100Share_pip_disposable_perCapita
Thailand,1999.0,Disposable income,national,consumption,0.081099318,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2000.0,Disposable income,national,consumption,0.081880855,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2002.0,Disposable income,national,consumption,0.082592917,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2004.0,Disposable income,national,consumption,0.084049699,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2006.0,Disposable income,national,consumption,0.074083984,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2007.0,Disposable income,national,consumption,0.067447013,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2008.0,Disposable income,national,consumption,0.070775704,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2009.0,Disposable income,national,consumption,0.069170793,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2010.0,Disposable income,national,consumption,0.067340391,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2011.0,Disposable income,national,consumption,0.06949624,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2012.0,Disposable income,national,consumption,0.070490933,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2013.0,Disposable income,national,consumption,0.06364534,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2014.0,Disposable income,national,consumption,0.062753709,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2015.0,Disposable income,national,consumption,0.062417233,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2016.0,Disposable income,national,consumption,0.063445905,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2017.0,Disposable income,national,consumption,0.06046411,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2018.0,Disposable income,national,consumption,0.055940425,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2019.0,Disposable income,national,consumption,0.05479311,PIP,p99p100Share_pip_disposable_perCapita
Thailand,2020.0,Disposable income,national,consumption,0.052616362,PIP,p99p100Share_pip_disposable_perCapita
Togo,2006.0,Disposable income,national,consumption,0.068787884,PIP,p99p100Share_pip_disposable_perCapita
Togo,2011.0,Disposable income,national,consumption,0.078314882,PIP,p99p100Share_pip_disposable_perCapita
Togo,2015.0,Disposable income,national,consumption,0.067421878,PIP,p99p100Share_pip_disposable_perCapita
Togo,2018.0,Disposable income,national,consumption,0.076140762,PIP,p99p100Share_pip_disposable_perCapita
Tonga,2000.0,Disposable income,national,consumption,0.058753415,PIP,p99p100Share_pip_disposable_perCapita
Tonga,2009.0,Disposable income,national,consumption,0.062735085,PIP,p99p100Share_pip_disposable_perCapita
Tonga,2015.0,Disposable income,national,consumption,0.055255036,PIP,p99p100Share_pip_disposable_perCapita
Trinidad and Tobago,1988.0,Disposable income,national,income,0.055372091,PIP,p99p100Share_pip_disposable_perCapita
Trinidad and Tobago,1992.0,Disposable income,national,income,0.056140331,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,1985.0,Disposable income,national,consumption,0.090947959,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,1990.0,Disposable income,national,consumption,0.063179739,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,1995.0,Disposable income,national,consumption,0.065203877,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,2000.0,Disposable income,national,consumption,0.069794604,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,2005.0,Disposable income,national,consumption,0.059743081,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,2010.0,Disposable income,national,consumption,0.050178425,PIP,p99p100Share_pip_disposable_perCapita
Tunisia,2015.0,Disposable income,national,consumption,0.049234305,PIP,p99p100Share_pip_disposable_perCapita
Turkey,1987.0,Disposable income,national,consumption,0.122371105,PIP,p99p100Share_pip_disposable_perCapita
Turkey,1994.0,Disposable income,national,consumption,0.074546975,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2002.0,Disposable income,national,consumption,0.071617775,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2003.0,Disposable income,national,consumption,0.069658164,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2004.0,Disposable income,national,consumption,0.062610832,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2005.0,Disposable income,national,consumption,0.073671265,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2006.0,Disposable income,national,consumption,0.057843066,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2007.0,Disposable income,national,consumption,0.049982498,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2008.0,Disposable income,national,consumption,0.060137044,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2009.0,Disposable income,national,consumption,0.052637821,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2010.0,Disposable income,national,consumption,0.056977194,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2011.0,Disposable income,national,consumption,0.060499005,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2012.0,Disposable income,national,consumption,0.059812052,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2013.0,Disposable income,national,consumption,0.065584094,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2014.0,Disposable income,national,consumption,0.068063685,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2015.0,Disposable income,national,consumption,0.083337766,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2016.0,Disposable income,national,consumption,0.068075497,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2017.0,Disposable income,national,consumption,0.071906943,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2018.0,Disposable income,national,consumption,0.07372699,PIP,p99p100Share_pip_disposable_perCapita
Turkey,2019.0,Disposable income,national,consumption,0.068013274,PIP,p99p100Share_pip_disposable_perCapita
Turkmenistan,1998.0,Disposable income,national,consumption,0.076530332,PIP,p99p100Share_pip_disposable_perCapita
Tuvalu,2010.0,Disposable income,national,consumption,0.075197207,PIP,p99p100Share_pip_disposable_perCapita
Uganda,1989.0,Disposable income,national,consumption,0.075451842,PIP,p99p100Share_pip_disposable_perCapita
Uganda,1992.0,Disposable income,national,consumption,0.100638714,PIP,p99p100Share_pip_disposable_perCapita
Uganda,1996.0,Disposable income,national,consumption,0.073942428,PIP,p99p100Share_pip_disposable_perCapita
Uganda,1999.0,Disposable income,national,consumption,0.097627661,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2002.0,Disposable income,national,consumption,0.117751044,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2005.0,Disposable income,national,consumption,0.08993048,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2009.0,Disposable income,national,consumption,0.09571938,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2012.0,Disposable income,national,consumption,0.07595927,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2016.0,Disposable income,national,consumption,0.084814155,PIP,p99p100Share_pip_disposable_perCapita
Uganda,2019.0,Disposable income,national,consumption,0.108111712,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,1992.0,Disposable income,national,consumption,0.041406155,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,1993.0,Disposable income,national,consumption,0.043500275,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,1995.0,Disposable income,national,consumption,0.0721598,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,1996.0,Disposable income,national,consumption,0.064864901,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,1999.0,Disposable income,national,income,0.037041756,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2002.0,Disposable income,national,consumption,0.041353514,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2003.0,Disposable income,national,consumption,0.042393153,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2004.0,Disposable income,national,consumption,0.043287619,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2005.0,Disposable income,national,consumption,0.041505861,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2006.0,Disposable income,national,consumption,0.049904887,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2007.0,Disposable income,national,consumption,0.03926008,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2008.0,Disposable income,national,consumption,0.038325534,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2009.0,Disposable income,national,consumption,0.035017196,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2010.0,Disposable income,national,consumption,0.034320369,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2011.0,Disposable income,national,consumption,0.034712266,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2012.0,Disposable income,national,consumption,0.033589249,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2013.0,Disposable income,national,consumption,0.035792473,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2014.0,Disposable income,national,consumption,0.035838009,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2015.0,Disposable income,national,consumption,0.038597521,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2016.0,Disposable income,national,consumption,0.03898636,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2017.0,Disposable income,national,consumption,0.039106193,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2018.0,Disposable income,national,consumption,0.039877504,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2019.0,Disposable income,national,consumption,0.038818068,PIP,p99p100Share_pip_disposable_perCapita
Ukraine,2020.0,Disposable income,national,consumption,0.038628236,PIP,p99p100Share_pip_disposable_perCapita
United Arab Emirates,2013.0,Disposable income,national,income,0.024498239,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1969.0,Disposable income,national,income,0.046242119,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1974.0,Disposable income,national,income,0.046044911,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1979.0,Disposable income,national,income,0.035374901,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1986.0,Disposable income,national,income,0.057290128,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1991.0,Disposable income,national,income,0.059777139,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1994.0,Disposable income,national,income,0.065467455,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1995.0,Disposable income,national,income,0.061174868,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1996.0,Disposable income,national,income,0.063286522,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1997.0,Disposable income,national,income,0.065924707,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1998.0,Disposable income,national,income,0.07319335,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,1999.0,Disposable income,national,income,0.076153519,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2000.0,Disposable income,national,income,0.104777654,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2001.0,Disposable income,national,income,0.081488971,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2002.0,Disposable income,national,income,0.068477096,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2003.0,Disposable income,national,income,0.065388694,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2004.0,Disposable income,national,income,0.065339885,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2005.0,Disposable income,national,income,0.07315049,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2006.0,Disposable income,national,income,0.065619768,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2007.0,Disposable income,national,income,0.059931036,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2008.0,Disposable income,national,income,0.071920135,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2009.0,Disposable income,national,income,0.065272275,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2010.0,Disposable income,national,income,0.061343157,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2011.0,Disposable income,national,income,0.058085367,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2012.0,Disposable income,national,income,0.055911974,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2013.0,Disposable income,national,income,0.050525678,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2014.0,Disposable income,national,income,0.056094887,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2015.0,Disposable income,national,income,0.057000578,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2016.0,Disposable income,national,income,0.056935497,PIP,p99p100Share_pip_disposable_perCapita
United Kingdom,2017.0,Disposable income,national,income,0.059539743,PIP,p99p100Share_pip_disposable_perCapita
United States,1974.0,Disposable income,national,income,0.045328749,PIP,p99p100Share_pip_disposable_perCapita
United States,1979.0,Disposable income,national,income,0.046152908,PIP,p99p100Share_pip_disposable_perCapita
United States,1986.0,Disposable income,national,income,0.050290614,PIP,p99p100Share_pip_disposable_perCapita
United States,1991.0,Disposable income,national,income,0.054246531,PIP,p99p100Share_pip_disposable_perCapita
United States,1992.0,Disposable income,national,income,0.054900443,PIP,p99p100Share_pip_disposable_perCapita
United States,1993.0,Disposable income,national,income,0.074999712,PIP,p99p100Share_pip_disposable_perCapita
United States,1994.0,Disposable income,national,income,0.074089854,PIP,p99p100Share_pip_disposable_perCapita
United States,1995.0,Disposable income,national,income,0.074985886,PIP,p99p100Share_pip_disposable_perCapita
United States,1996.0,Disposable income,national,income,0.081043066,PIP,p99p100Share_pip_disposable_perCapita
United States,1997.0,Disposable income,national,income,0.081559964,PIP,p99p100Share_pip_disposable_perCapita
United States,1998.0,Disposable income,national,income,0.076761661,PIP,p99p100Share_pip_disposable_perCapita
United States,1999.0,Disposable income,national,income,0.076836313,PIP,p99p100Share_pip_disposable_perCapita
United States,2000.0,Disposable income,national,income,0.082947212,PIP,p99p100Share_pip_disposable_perCapita
United States,2001.0,Disposable income,national,income,0.08635859,PIP,p99p100Share_pip_disposable_perCapita
United States,2002.0,Disposable income,national,income,0.078151672,PIP,p99p100Share_pip_disposable_perCapita
United States,2003.0,Disposable income,national,income,0.075951414,PIP,p99p100Share_pip_disposable_perCapita
United States,2004.0,Disposable income,national,income,0.079136712,PIP,p99p100Share_pip_disposable_perCapita
United States,2005.0,Disposable income,national,income,0.08150647,PIP,p99p100Share_pip_disposable_perCapita
United States,2006.0,Disposable income,national,income,0.085267355,PIP,p99p100Share_pip_disposable_perCapita
United States,2007.0,Disposable income,national,income,0.075783046,PIP,p99p100Share_pip_disposable_perCapita
United States,2008.0,Disposable income,national,income,0.076666276,PIP,p99p100Share_pip_disposable_perCapita
