country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Papua New Guinea,2009,national,consumption,p99p100_share,6.587328480909579,Top 1% share,Consumption,"Household, per capita"
Paraguay,1990,national,income,p99p100_share,5.76595208801496,Top 1% share,Disposable income,"Household, per capita"
Paraguay,1995,national,income,p99p100_share,14.431085278780731,Top 1% share,Disposable income,"Household, per capita"
Paraguay,1997,national,income,p99p100_share,11.26792606957212,Top 1% share,Disposable income,"Household, per capita"
Paraguay,1999,national,income,p99p100_share,13.060403091646661,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2001,national,income,p99p100_share,13.79541667882055,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2002,national,income,p99p100_share,20.024178075061343,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2003,national,income,p99p100_share,15.642297178374932,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2004,national,income,p99p100_share,14.79323178377162,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2005,national,income,p99p100_share,12.78672838660003,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2006,national,income,p99p100_share,14.382198461527098,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2007,national,income,p99p100_share,16.07739323759255,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2008,national,income,p99p100_share,12.66683017710832,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2009,national,income,p99p100_share,11.65943453151324,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2010,national,income,p99p100_share,14.19927498453906,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2011,national,income,p99p100_share,13.832140132914992,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2012,national,income,p99p100_share,10.65691981242277,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2013,national,income,p99p100_share,10.208052214756199,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2014,national,income,p99p100_share,14.273950762777691,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2015,national,income,p99p100_share,9.99256005980588,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2016,national,income,p99p100_share,11.20750550893988,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2017,national,income,p99p100_share,14.43534263574691,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2018,national,income,p99p100_share,9.682443009328761,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2019,national,income,p99p100_share,10.00015546050544,Top 1% share,Disposable income,"Household, per capita"
Paraguay,2020,national,income,p99p100_share,7.94699503039378,Top 1% share,Disposable income,"Household, per capita"
Peru,1985,national,consumption,p99p100_share,9.05546392456599,Top 1% share,Consumption,"Household, per capita"
Peru,1994,national,consumption,p99p100_share,8.24656508199689,Top 1% share,Consumption,"Household, per capita"
Peru,1997,national,income,p99p100_share,12.00933069529523,Top 1% share,Disposable income,"Household, per capita"
Peru,1998,national,income,p99p100_share,12.95561876767385,Top 1% share,Disposable income,"Household, per capita"
Peru,1999,national,income,p99p100_share,12.707620962571301,Top 1% share,Disposable income,"Household, per capita"
Peru,2000,national,income,p99p100_share,8.8384757897309,Top 1% share,Disposable income,"Household, per capita"
Peru,2001,national,income,p99p100_share,11.11350414980027,Top 1% share,Disposable income,"Household, per capita"
Peru,2002,national,income,p99p100_share,13.47011350676049,Top 1% share,Disposable income,"Household, per capita"
Peru,2003,national,income,p99p100_share,12.78763198521918,Top 1% share,Disposable income,"Household, per capita"
Peru,2004,national,income,p99p100_share,10.43611577339539,Top 1% share,Disposable income,"Household, per capita"
Peru,2005,national,income,p99p100_share,10.45488391760193,Top 1% share,Disposable income,"Household, per capita"
Peru,2006,national,income,p99p100_share,10.421087055979699,Top 1% share,Disposable income,"Household, per capita"
Peru,2007,national,income,p99p100_share,10.395792194606921,Top 1% share,Disposable income,"Household, per capita"
Peru,2008,national,income,p99p100_share,9.039160145929321,Top 1% share,Disposable income,"Household, per capita"
Peru,2009,national,income,p99p100_share,8.87427302357341,Top 1% share,Disposable income,"Household, per capita"
Peru,2010,national,income,p99p100_share,8.91822532219641,Top 1% share,Disposable income,"Household, per capita"
Peru,2011,national,income,p99p100_share,8.37353475212107,Top 1% share,Disposable income,"Household, per capita"
Peru,2012,national,income,p99p100_share,8.024268531427479,Top 1% share,Disposable income,"Household, per capita"
Peru,2013,national,income,p99p100_share,7.827918304526641,Top 1% share,Disposable income,"Household, per capita"
Peru,2014,national,income,p99p100_share,7.49685472589529,Top 1% share,Disposable income,"Household, per capita"
Peru,2015,national,income,p99p100_share,7.68391577800198,Top 1% share,Disposable income,"Household, per capita"
Peru,2016,national,income,p99p100_share,7.65591860977762,Top 1% share,Disposable income,"Household, per capita"
Peru,2017,national,income,p99p100_share,7.614277053789791,Top 1% share,Disposable income,"Household, per capita"
Peru,2018,national,income,p99p100_share,6.9054068203369905,Top 1% share,Disposable income,"Household, per capita"
Peru,2019,national,income,p99p100_share,6.86780401848622,Top 1% share,Disposable income,"Household, per capita"
Peru,2020,national,income,p99p100_share,7.64854110330712,Top 1% share,Disposable income,"Household, per capita"
Philippines,1985,national,consumption,p99p100_share,8.130488994353879,Top 1% share,Consumption,"Household, per capita"
Philippines,1988,national,consumption,p99p100_share,7.64125239986654,Top 1% share,Consumption,"Household, per capita"
Philippines,1991,national,consumption,p99p100_share,8.34346325619963,Top 1% share,Consumption,"Household, per capita"
Philippines,1994,national,consumption,p99p100_share,7.4457623715316,Top 1% share,Consumption,"Household, per capita"
Philippines,1997,national,consumption,p99p100_share,10.904077330459911,Top 1% share,Consumption,"Household, per capita"
Philippines,2000,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2000,national,income,p99p100_share,10.11751715468845,Top 1% share,Disposable income,"Household, per capita"
Philippines,2003,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2003,national,income,p99p100_share,8.869298650330371,Top 1% share,Disposable income,"Household, per capita"
Philippines,2006,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2006,national,income,p99p100_share,8.54220190523734,Top 1% share,Disposable income,"Household, per capita"
Philippines,2009,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2009,national,income,p99p100_share,8.56966127054721,Top 1% share,Disposable income,"Household, per capita"
Philippines,2012,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2012,national,income,p99p100_share,8.38766876332612,Top 1% share,Disposable income,"Household, per capita"
Philippines,2015,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2015,national,income,p99p100_share,8.2202103186886,Top 1% share,Disposable income,"Household, per capita"
Philippines,2018,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Philippines,2018,national,income,p99p100_share,8.031973900436599,Top 1% share,Disposable income,"Household, per capita"
Poland,1985,national,income,p99p100_share,3.09580252022725,Top 1% share,Disposable income,"Household, per capita"
Poland,1986,national,income,p99p100_share,3.68176711688376,Top 1% share,Disposable income,"Household, per capita"
Poland,1987,national,income,p99p100_share,3.22385708913949,Top 1% share,Disposable income,"Household, per capita"
Poland,1989,national,income,p99p100_share,3.39512160413895,Top 1% share,Disposable income,"Household, per capita"
Poland,1992,national,income,p99p100_share,4.49616124919741,Top 1% share,Disposable income,"Household, per capita"
Poland,1993,national,consumption,p99p100_share,2.76304757777061,Top 1% share,Consumption,"Household, per capita"
Poland,1995,national,income,p99p100_share,6.28943490933489,Top 1% share,Disposable income,"Household, per capita"
Poland,1996,national,consumption,p99p100_share,5.4907042701396,Top 1% share,Consumption,"Household, per capita"
Poland,1998,national,consumption,p99p100_share,5.93855460713451,Top 1% share,Consumption,"Household, per capita"
Poland,1999,national,consumption,p99p100_share,5.45707555483139,Top 1% share,Consumption,"Household, per capita"
Poland,1999,national,income,p99p100_share,5.45707555483139,Top 1% share,Disposable income,"Household, per capita"
Poland,2000,national,consumption,p99p100_share,5.76397542733914,Top 1% share,Consumption,"Household, per capita"
Poland,2001,national,consumption,p99p100_share,5.3705967469632405,Top 1% share,Consumption,"Household, per capita"
Poland,2002,national,consumption,p99p100_share,5.82087906246007,Top 1% share,Consumption,"Household, per capita"
Poland,2003,national,consumption,p99p100_share,5.73537121404754,Top 1% share,Consumption,"Household, per capita"
Poland,2004,national,consumption,p99p100_share,5.70310379639307,Top 1% share,Consumption,"Household, per capita"
Poland,2004,national,income,p99p100_share,6.16218149178705,Top 1% share,Disposable income,"Household, per capita"
Poland,2005,national,consumption,p99p100_share,6.16218149178705,Top 1% share,Consumption,"Household, per capita"
Poland,2005,national,income,p99p100_share,5.47077519014106,Top 1% share,Disposable income,"Household, per capita"
Poland,2006,national,consumption,p99p100_share,5.47077519014106,Top 1% share,Consumption,"Household, per capita"
Poland,2006,national,income,p99p100_share,5.63729146503892,Top 1% share,Disposable income,"Household, per capita"
Poland,2007,national,consumption,p99p100_share,5.63729146503892,Top 1% share,Consumption,"Household, per capita"
Poland,2007,national,income,p99p100_share,5.96597018901819,Top 1% share,Disposable income,"Household, per capita"
Poland,2008,national,consumption,p99p100_share,5.96597018901819,Top 1% share,Consumption,"Household, per capita"
Poland,2008,national,income,p99p100_share,5.9951416459406905,Top 1% share,Disposable income,"Household, per capita"
Poland,2009,national,consumption,p99p100_share,5.9951416459406905,Top 1% share,Consumption,"Household, per capita"
Poland,2009,national,income,p99p100_share,5.5047203593361,Top 1% share,Disposable income,"Household, per capita"
Poland,2010,national,consumption,p99p100_share,5.5047203593361,Top 1% share,Consumption,"Household, per capita"
Poland,2010,national,income,p99p100_share,5.59776271964526,Top 1% share,Disposable income,"Household, per capita"
Poland,2011,national,consumption,p99p100_share,5.59776271964526,Top 1% share,Consumption,"Household, per capita"
Poland,2011,national,income,p99p100_share,5.3304869478566195,Top 1% share,Disposable income,"Household, per capita"
Poland,2012,national,consumption,p99p100_share,5.3304869478566195,Top 1% share,Consumption,"Household, per capita"
Poland,2012,national,income,p99p100_share,5.33738082072992,Top 1% share,Disposable income,"Household, per capita"
Poland,2013,national,consumption,p99p100_share,5.33738082072992,Top 1% share,Consumption,"Household, per capita"
Poland,2013,national,income,p99p100_share,5.29206345342832,Top 1% share,Disposable income,"Household, per capita"
Poland,2014,national,consumption,p99p100_share,5.29206345342832,Top 1% share,Consumption,"Household, per capita"
Poland,2014,national,income,p99p100_share,5.15621454813436,Top 1% share,Disposable income,"Household, per capita"
Poland,2015,national,consumption,p99p100_share,5.15621454813436,Top 1% share,Consumption,"Household, per capita"
Poland,2015,national,income,p99p100_share,4.99552314630003,Top 1% share,Disposable income,"Household, per capita"
Poland,2016,national,consumption,p99p100_share,4.99552314630003,Top 1% share,Consumption,"Household, per capita"
Poland,2016,national,income,p99p100_share,5.09623658475358,Top 1% share,Disposable income,"Household, per capita"
