year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
2010,national,income,100,216.8610578,0.010022032,0.051442534,319.7416374,Taiwan
2013,national,income,100,222.9908343,0.01000965,0.052030306,347.5186757,Taiwan
2016,national,income,100,230.4043663,0.010010855,0.050368366,351.098948,Taiwan
1991,national,consumption,100,10.64090116,0.010237236,0.054070127,53.19095978,Tanzania
2000,national,consumption,100,8.460684136,0.010005147,0.059464058,68.18359105,Tanzania
2007,national,consumption,100,20.843128,0.010013305,0.078487175,409.2597,Tanzania
2011,national,consumption,100,24.4647075,0.010014304,0.078666629,503.3634418,Tanzania
2018,national,consumption,100,29.37005134,0.010030991,0.08941823,307.4152471,Tanzania
1989,national,consumption,100,19.01982393,0.01,0.075451842,,Uganda
1992,national,consumption,100,22.87047443,0.0100257,0.100638714,78.50135526,Uganda
1996,national,consumption,100,16.80657035,0.010018434,0.073942428,113.4275737,Uganda
1999,national,consumption,100,21.63476758,0.010032295,0.097627661,102.8010654,Uganda
2002,national,consumption,100,28.58292125,0.010062349,0.117751044,640.718759,Uganda
2005,national,consumption,100,24.43045545,0.01000753,0.08993048,79.63426348,Uganda
2009,national,consumption,100,31.45010799,0.01027451,0.09571938,126.1806824,Uganda
2012,national,consumption,100,27.93738369,0.010017376,0.07595927,161.0671284,Uganda
2016,national,consumption,100,29.97274136,0.010027592,0.084814155,385.5728174,Uganda
2019,national,consumption,100,37.8384673,0.010043334,0.108111712,476.6243626,Uganda
1992,national,consumption,100,29.64514865,0.010018249,0.041406155,97.22609134,Ukraine
1993,national,consumption,100,31.20423351,0.010055054,0.043500275,107.9919893,Ukraine
1995,national,consumption,100,54.45817888,0.01,0.0721598,,Ukraine
1996,national,consumption,100,40.12965448,0.010194956,0.064864901,119.2667921,Ukraine
1999,national,income,100,16.61956494,0.01,0.037041756,,Ukraine
2002,national,consumption,100,28.09372938,0.010032436,0.041353514,76.78767048,Ukraine
2003,national,consumption,100,32.2559951,0.010028834,0.042393153,120.7490024,Ukraine
2004,national,consumption,100,36.90596308,0.010019831,0.043287619,112.6626471,Ukraine
2005,national,consumption,100,41.90030874,0.010041015,0.041505861,91.24377335,Ukraine
2006,national,consumption,100,54.70502923,0.010010175,0.049904887,434.4811892,Ukraine
2007,national,consumption,100,40.64762767,0.010075218,0.03926008,81.64539365,Ukraine
2008,national,consumption,100,45.72684876,0.010010446,0.038325534,128.4705274,Ukraine
2009,national,consumption,100,38.65621312,0.010023166,0.035017196,85.32462619,Ukraine
2010,national,consumption,100,40.50204301,0.010001234,0.034320369,101.7199152,Ukraine
2011,national,consumption,100,42.44330379,0.010029117,0.034712266,158.5342067,Ukraine
2012,national,consumption,100,42.81702343,0.010020008,0.033589249,91.60805275,Ukraine
2013,national,consumption,100,48.17323744,0.010024238,0.035792473,115.9994254,Ukraine
2014,national,consumption,100,46.32958742,0.010041966,0.035838009,132.0860673,Ukraine
2015,national,consumption,100,45.12266214,0.010009127,0.038597521,270.5625035,Ukraine
2016,national,consumption,100,46.08220998,0.010032243,0.03898636,200.7838038,Ukraine
2017,national,consumption,100,50.75207477,0.010016145,0.039106193,115.4122367,Ukraine
2018,national,consumption,100,53.84648456,0.010063811,0.039877504,174.8437504,Ukraine
2019,national,consumption,100,57.48166231,0.010076566,0.038818068,155.9420194,Ukraine
2020,national,consumption,100,55.22371422,0.010013817,0.038628236,129.7303531,Ukraine
1981,urban,income,100,165.6229319,0.01,0.081206906,,Uruguay
1989,urban,income,100,184.4615234,0.01002237,0.085527432,1292.667554,Uruguay
1992,urban,income,100,158.4321781,0.010016665,0.069305357,995.0155735,Uruguay
1995,urban,income,100,148.0306431,0.010012494,0.063643176,688.7724596,Uruguay
1996,urban,income,100,137.6241073,0.010006351,0.060962895,375.3436321,Uruguay
1997,urban,income,100,147.9347191,0.010014798,0.065211335,386.3568723,Uruguay
1998,urban,income,100,164.0723636,0.010000057,0.067496532,433.4958622,Uruguay
2000,urban,income,100,159.9973592,0.010011511,0.068512847,489.364213,Uruguay
2001,urban,income,100,174.3274135,0.010006545,0.074055092,993.8124799,Uruguay
2002,urban,income,100,161.654062,0.010004553,0.076981087,755.7265692,Uruguay
2003,urban,income,100,137.1895327,0.010004179,0.078596623,652.0419034,Uruguay
2004,urban,income,100,142.8634548,0.01000628,0.080742512,892.5075284,Uruguay
2005,urban,income,100,135.5334638,0.0100085,0.074483172,606.5062706,Uruguay
2006,national,income,100,151.9822421,0.010006648,0.080458162,895.0361001,Uruguay
2007,national,income,100,174.1729338,0.010005582,0.084525819,1512.203435,Uruguay
2008,national,income,100,184.4226486,0.010008172,0.081535603,1327.566946,Uruguay
2009,national,income,100,204.5582187,0.010007537,0.084293907,1918.788087,Uruguay
2010,national,income,100,190.8679246,0.01000144,0.078293666,1479.179908,Uruguay
2011,national,income,100,182.7572982,0.010005524,0.069709583,936.4715967,Uruguay
2012,national,income,100,146.1085556,0.010000547,0.055746388,1729.605675,Uruguay
2013,national,income,100,169.7571724,0.010003692,0.06226898,1873.18337,Uruguay
2014,national,income,100,177.790477,0.010002252,0.061779611,983.9065636,Uruguay
2015,national,income,100,181.2932915,0.010009016,0.062139771,6661.448848,Uruguay
2016,national,income,100,177.1801281,0.010007263,0.061866589,1718.863991,Uruguay
2017,national,income,100,186.4524844,0.010002569,0.062665242,3906.994705,Uruguay
2018,national,income,100,181.7117013,0.010005642,0.062104775,2294.13819,Uruguay
2019,national,income,100,175.5127494,0.010001351,0.060994015,1576.156767,Uruguay
2020,national,income,100,164.517951,0.010001572,0.061821301,1147.721058,Uruguay
2021,national,income,100,188.2232936,0.010001922,0.069672907,1026.677529,Uruguay
1963,national,income,100,186.4015368,0.010011859,0.052120626,273.3829044,United States
1964,national,income,100,215.0183205,0.010027406,0.056701331,334.5016716,United States
1965,national,income,100,206.5696737,0.010001731,0.051705022,295.3912374,United States
1966,national,income,100,204.6313346,0.010020993,0.050954366,283.4676722,United States
1967,national,income,100,211.104152,0.010011868,0.049652065,295.4057702,United States
1968,national,income,100,216.8564458,0.010010393,0.048961687,297.5725426,United States
1969,national,income,100,221.3199596,0.010000995,0.048627005,304.484913,United States
1970,national,income,100,223.7283474,0.010004131,0.048940655,308.3162898,United States
1971,national,income,100,237.1108362,0.010005549,0.050606098,335.3607024,United States
1972,national,income,100,242.9728714,0.010000311,0.048535605,339.4892205,United States
1973,national,income,100,243.8152829,0.010004139,0.047860834,330.1136633,United States
1974,national,income,100,222.4769174,0.01000269,0.045328749,297.2170233,United States
1975,national,income,100,233.0209764,0.010011104,0.047117813,328.7673342,United States
1976,national,income,100,237.7373634,0.010004033,0.046581675,335.9685555,United States
1977,national,income,100,262.2960064,0.010011267,0.051237435,401.2277678,United States
1978,national,income,100,233.3420159,0.010008819,0.045395708,327.6630671,United States
1979,national,income,100,244.5814156,0.010012101,0.046152908,349.082931,United States
1980,national,income,100,232.7771745,0.010004521,0.046085837,336.8033374,United States
1981,national,income,100,229.4737735,0.010012644,0.04629898,319.0155733,United States
1982,national,income,100,245.0528253,0.01000847,0.04866371,348.5906487,United States
1983,national,income,100,249.6775002,0.010017882,0.04802128,344.0828357,United States
1984,national,income,100,267.8205117,0.010003811,0.049462117,376.6027757,United States
1985,national,income,100,278.9466468,0.010008592,0.050543919,399.5719153,United States
1986,national,income,100,285.5219979,0.010010962,0.050290614,404.7841972,United States
1987,national,income,100,295.5237354,0.010011572,0.050509486,427.5558685,United States
1988,national,income,100,313.4153177,0.010020159,0.052749239,473.2021482,United States
1989,national,income,100,343.5375645,0.010001809,0.056791847,509.3098279,United States
1990,national,income,100,328.4086989,0.010012236,0.05585437,501.0636365,United States
1991,national,income,100,315.5757905,0.010011599,0.054246531,451.434545,United States
1992,national,income,100,319.433441,0.010012588,0.054900443,468.5592705,United States
1993,national,income,100,445.0100665,0.010021282,0.074999712,858.1839116,United States
1994,national,income,100,448.092114,0.010004218,0.074089854,858.5628941,United States
1995,national,income,100,460.0856412,0.010010883,0.074985886,874.4877371,United States
1996,national,income,100,504.9231034,0.010016175,0.081043066,1055.293924,United States
1997,national,income,100,523.3934281,0.010008281,0.081559964,1047.846905,United States
1998,national,income,100,505.9014102,0.010012485,0.076761661,983.6855122,United States
1999,national,income,100,518.8510705,0.010002292,0.076836313,972.0985774,United States
2000,national,income,100,565.8675708,0.010014358,0.082947212,1125.770626,United States
2001,national,income,100,589.5068285,0.010005482,0.08635859,1170.798409,United States
2002,national,income,100,535.0026036,0.010001621,0.078151672,1005.459821,United States
2003,national,income,100,527.044469,0.010016544,0.075951414,953.7620385,United States
2004,national,income,100,546.3236436,0.010021735,0.079136712,1033.664441,United States
2005,national,income,100,575.3758507,0.010006479,0.08150647,1046.263949,United States
2006,national,income,100,611.9563143,0.010009295,0.085267355,1129.900488,United States
2007,national,income,100,540.3121372,0.010007034,0.075783046,1005.78704,United States
2008,national,income,100,531.6491658,0.010010791,0.076666276,940.0863956,United States
2009,national,income,100,548.3267954,0.010011558,0.078060821,1005.492306,United States
2010,national,income,100,449.6444309,0.010004226,0.065592748,733.9481646,United States
2011,national,income,100,491.1111486,0.010009881,0.070828222,829.0070033,United States
2012,national,income,100,501.2046697,0.010005139,0.071984759,842.304105,United States
2013,national,income,100,470.0668421,0.010003475,0.067921164,736.2173311,United States
2014,national,income,100,463.4376083,0.010006654,0.066575664,725.5265553,United States
2015,national,income,100,492.8525216,0.010006622,0.068221667,767.2509345,United States
2016,national,income,100,515.5406207,0.010015305,0.068270599,820.8514547,United States
2017,national,income,100,520.8310845,0.010010183,0.068084436,845.4867252,United States
2018,national,income,100,579.4911675,0.010005408,0.071948827,947.7009829,United States
2019,national,income,100,600.8783172,0.01000948,0.070037826,928.9802981,United States
2020,national,income,100,580.6384874,0.010003406,0.065994737,911.1609311,United States
2021,national,income,100,607.560288,0.010024487,0.069523256,951.4827486,United States
1998,national,consumption,100,17.85156798,0.010049894,0.073270926,81.94165262,Uzbekistan
2000,national,consumption,100,10.34627737,0.010021855,0.065328729,86.47560103,Uzbekistan
2002,national,consumption,100,10.12361102,0.010014259,0.060154241,35.77560201,Uzbekistan
2003,national,consumption,100,9.781934264,0.010024539,0.061212697,32.31735165,Uzbekistan
1981,national,income,100,209.4919299,0.01,0.126221146,,Venezuela
1987,national,income,100,136.8219333,0.01,0.092896973,,Venezuela
1989,national,income,100,102.1729312,0.010004086,0.077001068,1061.111394,Venezuela
1992,national,income,100,83.44883229,0.010007276,0.068412443,236.3038734,Venezuela
1995,national,income,100,90.15420903,0.010012364,0.092246868,298.8232522,Venezuela
1998,national,income,100,88.15047096,0.010024258,0.085526857,514.0127115,Venezuela
1999,national,income,100,81.37659802,0.010009558,0.087377096,405.0486258,Venezuela
2001,national,income,100,82.48125891,0.010006638,0.084060427,524.7402261,Venezuela
2002,national,income,100,71.33273124,0.010002456,0.08822777,642.2617406,Venezuela
2003,national,income,100,57.2092016,0.010003194,0.08354563,350.2564753,Venezuela
2004,national,income,100,60.78831348,0.010007118,0.079284552,376.7766481,Venezuela
2005,national,income,100,98.55435476,0.010006189,0.102610456,1688.063767,Venezuela
2006,national,income,100,93.845147,0.01000773,0.079743408,331.8125493,Venezuela
1992,national,consumption,100,17.75958918,0.010067536,0.059019537,38.72989896,Vietnam
1997,national,consumption,100,23.85548577,0.010012658,0.060213132,68.51895349,Vietnam
2002,national,consumption,100,22.49255542,0.01000677,0.058650412,61.45460574,Vietnam
2004,national,consumption,100,24.99780296,0.010037246,0.055433493,48.56423145,Vietnam
2006,national,consumption,100,27.73240391,0.01000058,0.054875506,133.0554008,Vietnam
2008,national,consumption,100,31.37590492,0.010017256,0.057584834,87.62357829,Vietnam
2010,national,consumption,100,73.43095093,0.010051612,0.076690327,185.6440217,Vietnam
2012,national,consumption,100,58.24304596,0.010008803,0.058897297,249.5319186,Vietnam
2014,national,consumption,100,58.64916624,0.010014956,0.056059875,201.724639,Vietnam
2016,national,consumption,100,70.10409689,0.010006758,0.057978955,213.7597681,Vietnam
2018,national,consumption,100,73.62632084,0.010097834,0.055233562,177.5155431,Vietnam
2020,national,consumption,100,89.84559795,0.010065177,0.060087493,756.2891271,Vietnam
2010,national,consumption,100,36.08190453,0.01002999,0.068330408,134.9529931,Vanuatu
2019,national,consumption,100,26.25944826,0.010014203,0.048414376,78.58855531,Vanuatu
2002,national,consumption,100,79.20666195,0.010125546,0.079168179,176.1085774,Samoa
2008,national,consumption,100,87.2698438,0.010018317,0.081141048,193.983779,Samoa
2013,national,consumption,100,75.45648967,0.01001543,0.074056839,260.2754076,Samoa
2003,national,consumption,100,21.48572901,0.010369858,0.035517959,55.56149446,Kosovo
2005,national,consumption,100,23.4452529,0.010085648,0.036620556,33.19069217,Kosovo
2006,national,consumption,100,23.84272557,0.010032151,0.037712718,29.49124984,Kosovo
2009,national,consumption,100,27.34349343,0.010015787,0.037752958,45.44437594,Kosovo
2010,national,consumption,100,29.611583,0.010073396,0.039640349,71.0913835,Kosovo
2011,national,consumption,100,24.1203971,0.010044369,0.033391146,41.20249935,Kosovo
2012,national,consumption,100,42.84011013,0.010070139,0.049687772,127.9999892,Kosovo
2013,national,consumption,100,36.51175732,0.01004647,0.041809499,92.88398084,Kosovo
2014,national,consumption,100,32.36153691,0.010221558,0.037754039,71.94048401,Kosovo
2015,national,consumption,100,31.45742421,0.010094272,0.034792407,74.4485797,Kosovo
2016,national,consumption,100,34.69623574,0.010046858,0.037705121,156.5262099,Kosovo
2017,national,consumption,100,52.37777391,0.010102236,0.055498313,220.2271415,Kosovo
1998,national,consumption,100,34.0762763,0.01002787,0.054548829,109.9021598,Yemen
2005,national,consumption,100,37.54129416,0.010000487,0.072123111,263.8622652,Yemen
2014,national,consumption,100,30.05659995,0.010014954,0.067063044,131.9945456,Yemen
1993,national,consumption,100,75.65604189,0.01,0.100705967,,South Africa
2000,national,consumption,100,61.4428445,0.01,0.095744279,,South Africa
2005,national,consumption,100,133.1031703,0.010056018,0.140317368,785.4035018,South Africa
2008,national,consumption,100,151.9380823,0.010068848,0.127159548,936.2159938,South Africa
