country,year,issue,id,value,value_formatted,description
Sri Lanka,1957,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1957,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1957,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1958,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1958,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1958,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1958,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1959,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1959,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1959,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1959,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1960,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1960,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1960,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1960,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1961,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1961,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1961,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1961,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1962,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1962,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1962,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1962,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1963,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1963,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1963,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1963,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1964,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1964,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1964,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1964,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1965,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1965,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1965,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1965,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1966,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1966,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
