stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
YAR,678,1935,-9,18,0,0,2686,0,.00078704156,2021
YAR,678,1936,-9,18,0,0,2725,0,.00079109136,2021
YAR,678,1937,-9,18,0,0,2764,0,.00077865343,2021
YAR,678,1938,-9,18,0,0,2803,0,.00081223313,2021
YAR,678,1939,-9,18,0,0,2843,0,.00068621809,2021
YAR,678,1940,-9,18,0,0,2884,0,.00053979008,2021
YAR,678,1941,-9,18,0,0,2925,0,.0005373336,2021
YAR,678,1942,-9,18,0,0,2967,0,.00051239855,2021
YAR,678,1943,-9,18,0,0,3009,0,.00050120195,2021
YAR,678,1944,-9,18,0,0,3053,0,.00047646201,2021
YAR,678,1945,-9,18,0,0,3096,0,.00045304705,2021
YAR,678,1946,-9,18,0,0,3140,0,.00064678746,2021
YAR,678,1947,-9,18,0,0,3185,0,.00057709136,2021
YAR,678,1948,-9,18,0,1,3231,0,.00057362916,2021
YAR,678,1949,-9,18,0,1,3277,0,.00053415901,2021
YAR,678,1950,-9,18,0,1,3324,0,.0005159463,2021
YAR,678,1951,-9,18,0,2,3371,0,.00049499079,2021
YAR,678,1952,-9,18,0,2,3431,0,.0004702626,2021
YAR,678,1953,-9,18,0,2,3499,0,.00046861469,2021
YAR,678,1954,-9,18,0,6,3572,0,.00046158081,2021
YAR,678,1955,-9,18,0,12,3646,0,.00045672536,2021
YAR,678,1956,-9,18,0,14,3721,0,.00046110211,2021
YAR,678,1957,-9,18,0,14,3797,0,.0004645609,2021
YAR,678,1958,-9,18,0,15,3874,0,.00047054031,2021
YAR,678,1959,-9,18,0,16,3954,0,.0004728974,2021
YAR,678,1960,7000,18,0,18,4039,0,.00039469835,2021
YAR,678,1961,7000,1,0,20,4130,0,.00024930949,2021
YAR,678,1962,5000,2,0,20,4224,0,.00025264116,2021
YAR,678,1963,10000,8,0,23,4319,0,.00030523658,2021
YAR,678,1964,10000,8,0,25,4410,0,.00030242983,2021
YAR,678,1965,11000,11,0,28,4492,102,.0003591897,2021
YAR,678,1966,12000,8,0,31,4566,105,.00032789211,2021
YAR,678,1967,23364,10,0,29,4634,109,.00034768559,2021
YAR,678,1968,36449,10,0,2,4699,113,.00035185445,2021
YAR,678,1969,53271,14,0,2,4764,116,.00038680789,2021
YAR,678,1970,13455,13,0,2,4835,120,.00034637906,2021
YAR,678,1971,16935,13,0,3,4910,124,.00034798367,2021
YAR,678,1972,25799,20,0,4,4992,128,.00039653722,2021
YAR,678,1973,35090,31,0,4,5086,132,.00047033594,2021
YAR,678,1974,49886,35,0,5,5199,136,.00049124123,2021
YAR,678,1975,69213,42,0,6,5316,140,.00054263161,2021
YAR,678,1976,92274,42,0,10,5502,144,.0005565515,2021
YAR,678,1977,128438,40,0,10,5693,149,.00056079286,2021
YAR,678,1978,165698,40,0,15,5904,153,.00056623371,2021
YAR,678,1979,347000,36,0,18,6127,158,.00059184636,2021
YAR,678,1980,340087,36,0,23,6357,163,.00058308191,2021
YAR,678,1981,587664,30,0,28,6592,168,.00059938343,2021
YAR,678,1982,527033,22,0,34,6834,173,.00052817707,2021
YAR,678,1983,687548,22,0,46,7084,179,.00056135189,2021
YAR,678,1984,598076,28,0,57,7345,184,.0005750194,2021
YAR,678,1985,424000,28,0,61,7621,189,.00054896256,2021
YAR,678,1986,503380,28,0,592,7911,198,.00056884484,2021
YAR,678,1987,530040,43,0,660,8213,205,.00066212175,2021
YAR,678,1988,641000,62,0,672,8529,213,.0007911204,2021
YAR,678,1989,618000,62,0,673,8857,221,.00082099921,2021
YAR,678,1990,1000000,127,0,688,9196,230,.0012713075,2021
YEM,679,1990,-9,127,0,-9,11279,1605,.0019650145,2021
YEM,679,1991,1100000,127,0,7025,11613,1687,.0017156694,2021
YEM,679,1992,935000,64,0,8057,11952,1773,.001338136,2021
YEM,679,1993,490000,64,0,6050,12302,1864,.0012347178,2021
YEM,679,1994,495000,69,0,6097,14859,1959,.0013404388,2021
YEM,679,1995,387000,68,0,6100,15369,2059,.0013224306,2021
YEM,679,1996,354000,69,0,5922,15915,2165,.0013379776,2021
YEM,679,1997,393000,69,0,6298,16484,2275,.0013664366,2021
YEM,679,1998,404000,69,0,6396,16887,2391,.00139448,2021
YEM,679,1999,429000,69,0,6905,17488,2513,.0014135616,2021
YEM,679,2000,499000,66,0,7071,18118,2647,.0014155637,2021
YEM,679,2001,531000,54,0,7329,17993,2789,.0013545848,2021
YEM,679,2002,740000,66,0,6821,18551,2837,.0015432626,2021
YEM,679,2003,809000,67,0,7172,19081,2969,.0015611615,2021
YEM,679,2004,870000,67,0,7052,19613,3108,.0015706641,2021
YEM,679,2005,584000,67,0,7548,20140,3253,.0015495362,2021
YEM,679,2006,824000,67,0,7271,20662,3404,.0015909415,2021
YEM,679,2007,908000,67,0,7868,21182,3564,.0016130025,2021
YEM,679,2008,1492000,67,0,7618,21704,3731,.0016692989,2021
YEM,679,2009,883000,67,0,8500,22230,3905,.0016058808,2021
YEM,679,2010,1826000,67,0,9217,22763,4407,.0017408704,2021
YEM,679,2011,1343000,67,0,6565,23304,4623,.0016840523,2021
YEM,679,2012,1633000,67,0,5360,23852,5151,.0017426624,2021
YEM,679,2013,1812000,67,0,8625,25576,5006,.0017914681,2021
YEM,679,2014,1885000,67,0,7845,26246,5212,.0018020357,2021
YEM,679,2015,-9,67,0,3922,26916,5427,.0019126221,2021
YEM,679,2016,-9,20,0,2936,27584,5651,.0014525382,2021
YPR,680,1967,0,3,0,2,1320,150,.00012684146,2021
YPR,680,1968,19678,10,0,7076,1359,253,.00039735649,2021
YPR,680,1969,19438,9,0,9284,1398,254,.00042838242,2021
YPR,680,1970,19438,9,0,9810,1436,256,.00041280585,2021
YPR,680,1971,21425,10,0,5441,1475,258,.0003205621,2021
YPR,680,1972,25019,13,0,4922,1515,261,.00032411842,2021
YPR,680,1973,29479,12,0,4550,1950,264,.00032124939,2021
YPR,680,1974,36211,14,0,3949,1632,266,.00030293956,2021
YPR,680,1975,44612,19,0,2309,1674,268,.00030516717,2021
YPR,680,1976,49536,21,0,2382,1718,270,.0003181705,2021
YPR,680,1977,57937,20,0,2840,1762,272,.00032021274,2021
YPR,680,1978,78052,20,0,2862,1808,273,.00031985965,2021
YPR,680,1979,105156,20,0,2893,1855,275,.00032241372,2021
YPR,680,1980,123987,23,0,4032,1903,277,.00035971584,2021
YPR,680,1981,162345,23,0,3709,1953,280,.00035895454,2021
YPR,680,1982,159003,25,0,4990,2004,282,.00038703045,2021
YPR,680,1983,171222,25,0,5133,2056,284,.00038888433,2021
YPR,680,1984,194082,27,0,5008,2109,287,.00039433414,2021
YPR,680,1985,193000,27,0,5212,2164,289,.00039600808,2021
YPR,680,1986,211000,34,0,4861,2220,297,.00042915696,2021
YPR,680,1987,207000,40,0,5019,2278,305,.00046193841,2021
YPR,680,1988,217000,88,0,5487,2337,313,.00074217923,2021
YPR,680,1989,232248,88,0,5348,2398,321,.0007541909,2021
YPR,680,1990,-9,-9,0,5784,2460,330,.00029246995,2021
KUW,690,1961,17000,1,0,15674,325,0,.00068053056,2021
KUW,690,1962,19000,1,0,19806,357,0,.00080688257,2021
KUW,690,1963,22000,2,0,21374,393,0,.00083052437,2021
KUW,690,1964,28003,2,0,31136,432,0,.0011363445,2021
KUW,690,1965,30524,8,0,35469,475,0,.0012643061,2021
KUW,690,1966,35004,8,0,37418,520,0,.0012633621,2021
KUW,690,1967,54327,8,0,37257,570,100,.0012456992,2021
KUW,690,1968,63288,10,0,27013,625,101,.00086593715,2021
KUW,690,1969,68888,10,0,29412,685,103,.0008812109,2021
KUW,690,1970,70008,10,0,33909,747,113,.00090473535,2021
KUW,690,1971,149677,14,0,34892,793,123,.00097327988,2021
KUW,690,1972,186378,14,0,32780,842,159,.00092328101,2021
KUW,690,1973,240339,14,0,33400,893,185,.0009194992,2021
KUW,690,1974,501364,15,0,30480,948,219,.00098538538,2021
KUW,690,1975,655398,25,0,27431,1007,245,.0010319999,2021
KUW,690,1976,855285,25,0,34023,1070,248,.00118536,2021
KUW,690,1977,1040139,10,0,33624,1138,250,.0011008249,2021
KUW,690,1978,1076363,10,0,34673,1211,253,.0010741731,2021
KUW,690,1979,992331,11,0,40095,1290,256,.0010842314,2021
KUW,690,1980,1334054,12,0,39395,1370,258,.0011369658,2021
KUW,690,1981,1594321,12,0,34069,1432,261,.001099283,2021
KUW,690,1982,1169807,13,0,39541,1497,264,.001062806,2021
KUW,690,1983,1366754,13,0,45018,1566,267,.0011683182,2021
KUW,690,1984,1638765,15,0,46949,1637,269,.0012284291,2021
KUW,690,1985,1827000,16,0,54254,1720,272,.0013749232,2021
KUW,690,1986,1390000,18,0,60665,1802,275,.0013480786,2021
KUW,690,1987,1400000,20,0,60501,1885,277,.0013084447,2021
KUW,690,1988,1470000,15,0,65568,1969,280,.0013199063,2021
KUW,690,1989,1540000,20,0,70410,2055,283,.0014689812,2021
KUW,690,1990,13100000,7,0,49171,2141,285,.0033858654,2021
KUW,690,1991,15500000,10,0,13956,2095,288,.0034608885,2021
KUW,690,1992,29000000,12,0,38528,1422,291,.0070023276,2021
KUW,690,1993,2845000,12,0,55988,1461,293,.001513748,2021
KUW,690,1994,3133000,15,0,79697,1620,296,.0018222518,2021
KUW,690,1995,3489000,20,0,84648,1691,299,.0019598643,2021
KUW,690,1996,3973000,22,0,81813,1754,301,.001995845,2021
KUW,690,1997,3618000,28,0,90669,1809,304,.0020956451,2021
KUW,690,1998,3674000,21,0,84743,1811,307,.0019953952,2021
KUW,690,1999,3275000,21,0,88599,1897,310,.001935162,2021
KUW,690,2000,3695000,15,0,79297,1972,312,.0018285831,2021
KUW,690,2001,5029000,16,0,74447,1953,315,.0020182715,2021
KUW,690,2002,3477000,16,0,77390,2048,1392,.0018246238,2021
KUW,690,2003,3881000,16,0,87433,2116,1441,.0018707679,2021
KUW,690,2004,3997000,16,0,89601,2196,1491,.0018132653,2021
KUW,690,2005,3568000,16,0,94626,2296,1551,.0017861869,2021
KUW,690,2006,3514000,16,0,96320,2417,1648,.0017414779,2021
KUW,690,2007,3757000,16,0,98698,2555,1752,.0017380408,2021
KUW,690,2008,6812000,16,0,97470,2702,1861,.0020175842,2021
KUW,690,2009,4184000,16,0,95524,2850,1978,.0016943823,2021
KUW,690,2010,4654000,16,0,101978,2992,2102,.0017374096,2021
KUW,690,2011,4651000,16,0,103271,3125,2234,.0017100363,2021
KUW,690,2012,4761000,16,0,110021,3250,2374,.0017627286,2021
KUW,690,2013,4427000,16,0,106313,3598,2321,.0016924863,2021
KUW,690,2014,4841000,16,0,104756,3782,2441,.0017160398,2021
KUW,690,2015,-9,16,0,110481,3936,2568,.0015031655,2021
KUW,690,2016,-9,16,0,109767,4053,2701,.0015047936,2021
BAH,692,1971,8847,1,0,18948,218,0,.00040998711,2021
BAH,692,1972,11172,3,0,18394,227,0,.0003964584,2021
BAH,692,1973,14525,3,0,19642,238,0,.00039832233,2021
BAH,692,1974,23562,2,0,20107,250,0,.00040195594,2021
BAH,692,1975,14665,2,0,17952,262,0,.00035604165,2021
BAH,692,1976,23508,2,0,18522,275,0,.00035174392,2021
BAH,692,1977,36138,2,0,21886,289,0,.00040110957,2021
BAH,692,1978,50593,2,0,21137,303,101,.00040169855,2021
BAH,692,1979,57667,2,0,21839,319,103,.00040115506,2021
BAH,692,1980,157809,2,0,21437,334,106,.00041976263,2021
BAH,692,1981,215604,2,0,22933,355,109,.00046046614,2021
BAH,692,1982,281023,2,0,19066,374,111,.00040921159,2021
BAH,692,1983,332550,2,0,18043,391,113,.00039633611,2021
BAH,692,1984,319082,3,0,20119,407,114,.00041797091,2021
BAH,692,1985,151000,3,0,19794,425,116,.00037073434,2021
BAH,692,1986,134840,4,0,24796,442,118,.00043697658,2021
BAH,692,1987,143365,4,0,24798,458,120,.00042340733,2021
BAH,692,1988,164894,5,0,25133,473,122,.0004240339,2021
BAH,692,1989,183560,5,0,25464,489,124,.00043166499,2021
BAH,692,1990,201920,8,0,26066,503,126,.00045519311,2021
BAH,692,1991,237000,8,0,26187,508,128,.00046682352,2021
BAH,692,1992,252000,7,0,26649,519,140,.00047652237,2021
BAH,692,1993,245000,7,0,27503,537,141,.00048253339,2021
BAH,692,1994,261000,8,0,27218,557,143,.00048152066,2021
BAH,692,1995,273000,8,0,28157,578,144,.00048830023,2021
BAH,692,1996,295000,9,0,29134,599,146,.00050136267,2021
BAH,692,1997,364000,9,0,29509,620,147,.00051992189,2021
BAH,692,1998,410000,9,0,29945,595,149,.00053681346,2021
BAH,692,1999,441000,9,0,31006,606,150,.00054735638,2021
BAH,692,2000,322000,11,0,30901,617,152,.00052439532,2021
BAH,692,2001,364000,11,0,26799,661,153,.00048848876,2021
BAH,692,2002,332000,11,0,27907,733,0,.0004731853,2021
BAH,692,2003,461000,11,0,28641,772,0,.00048031728,2021
BAH,692,2004,474000,11,0,29148,821,0,.00046894044,2021
BAH,692,2005,500000,11,0,30553,880,0,.00048048349,2021
BAH,692,2006,532000,11,0,31012,951,0,.0004776587,2021
BAH,692,2007,539000,11,0,36512,1032,0,.00051751954,2021
BAH,692,2008,553000,8,0,37856,1116,0,.00049009896,2021
BAH,692,2009,742000,8,0,37696,1192,0,.00051281566,2021
BAH,692,2010,736000,8,0,38842,1252,0,.00049781671,2021
BAH,692,2011,943000,8,0,38196,1293,315,.00052884233,2021
BAH,692,2012,1018000,8,0,38446,1318,341,.00053221354,2021
BAH,692,2013,1394000,8,0,40585,1315,374,.00058913889,2021
BAH,692,2014,1335000,8,0,41280,1336,406,.00058456347,2021
BAH,692,2015,1533000,6,0,42348,1372,441,.00060628692,2021
BAH,692,2016,1523000,8,0,40877,1425,479,.0006137063,2021
QAT,694,1971,0,0,0,1452,122,0,.000035165027,2021
QAT,694,1972,321000,2,0,1589,135,100,.00027368401,2021
QAT,694,1973,736000,3,0,2238,147,110,.00050738029,2021
QAT,694,1974,219000,3,0,1854,160,120,.00019345895,2021
QAT,694,1975,322000,5,0,3462,171,130,.00026781423,2021
QAT,694,1976,537000,5,0,3038,181,140,.00033822694,2021
QAT,694,1977,765000,5,0,3078,191,150,.00040275368,2021
QAT,694,1978,948000,5,0,2843,200,160,.00042890458,2021
QAT,694,1979,1263000,5,378,6714,213,170,.00063449773,2021
QAT,694,1980,603000,6,440,7113,229,180,.00044907304,2021
QAT,694,1981,896000,6,455,8473,250,185,.00053669658,2021
QAT,694,1982,-9,6,470,8029,274,190,.00039249676,2021
QAT,694,1983,166000,6,485,7898,301,197,.00035890576,2021
QAT,694,1984,165940,6,475,8280,330,204,.00034881136,2021
QAT,694,1985,230800,7,510,9135,358,210,.00038610082,2021
QAT,694,1986,-9,9,493,11171,386,217,.00044724238,2021
QAT,694,1987,154200,11,503,10179,414,226,.00039332555,2021
QAT,694,1988,135700,7,533,10864,428,297,.00037848233,2021
QAT,694,1989,-9,7,550,13152,456,316,.00046370065,2021
QAT,694,1990,-9,11,565,12234,486,324,.00047573861,2021
QAT,694,1991,934070,11,561,15689,503,264,.00063769706,2021
QAT,694,1992,-9,8,575,21796,533,312,.00062779582,2021
QAT,694,1993,801000,8,620,24201,559,321,.00074056757,2021
QAT,694,1994,308000,10,572,24528,593,330,.00062630489,2021
QAT,694,1995,700000,10,606,24846,548,338,.00070356537,2021
QAT,694,1996,772000,11,616,25561,558,345,.00072464935,2021
QAT,694,1997,1346000,11,608,27728,569,353,.00086107949,2021
QAT,694,1998,1373000,11,637,24064,579,361,.00083777943,2021
QAT,694,1999,1468000,12,629,24273,589,369,.00085591717,2021
QAT,694,2000,1183000,12,729,26106,599,375,.00081512512,2021
QAT,694,2001,1243000,12,891,29235,649,382,.00088934344,2021
QAT,694,2002,1855000,12,1027,31333,630,320,.0010268277,2021
QAT,694,2003,1923000,12,1055,32572,660,332,.00098178699,2021
QAT,694,2004,2060000,12,1089,37128,720,348,.00099487009,2021
QAT,694,2005,888000,12,1057,36746,821,373,.0007952092,2021
QAT,694,2006,1065000,12,1003,45208,968,400,.00086525985,2021
QAT,694,2007,1099000,12,1147,48612,1152,429,.0008922547,2021
QAT,694,2008,1756000,12,1406,51251,1359,780,.0010321104,2021
QAT,694,2009,2500000,12,1448,55880,1564,851,.0011846486,2021
QAT,694,2010,3117000,12,1970,75663,1750,930,.0014176288,2021
QAT,694,2011,3476000,12,2010,86566,1911,1016,.0015101975,2021
QAT,694,2012,-9,12,2145,99178,2051,1111,.0014869734,2021
QAT,694,2013,-9,12,2236,92285,2250,1411,.0014381489,2021
QAT,694,2014,-9,12,3019,109901,2374,1497,.001691695,2021
QAT,694,2015,-9,12,2593,109633,2482,1552,.0016470976,2021
QAT,694,2016,4404000,12,2521,108163,2570,1610,.0018435215,2021
UAE,696,1971,0,2,0,794,260,109,.000067426765,2021
UAE,696,1972,0,10,0,964,306,135,.00012919483,2021
UAE,696,1973,12912,11,0,1220,362,172,.00015535193,2021
UAE,696,1974,20181,19,0,1360,428,229,.00022007452,2021
UAE,696,1975,31303,21,0,1224,505,285,.00024748658,2021
UAE,696,1976,78925,27,0,1859,592,353,.00033039181,2021
UAE,696,1977,605897,25,0,2029,690,421,.00052778394,2021
UAE,696,1978,689192,25,0,2741,795,549,.00056381623,2021
UAE,696,1979,1180300,25,0,7222,904,638,.00076937134,2021
UAE,696,1980,2093788,44,0,8865,1015,736,.0011304028,2021
UAE,696,1981,2269943,44,0,13326,1128,842,.0012175865,2021
UAE,696,1982,2915345,44,0,19157,1240,940,.0014114716,2021
UAE,696,1983,2421878,44,0,20213,1206,1044,.0013004488,2021
UAE,696,1984,2343436,44,0,25876,1455,1143,.0013556931,2021
UAE,696,1985,2043000,44,0,28746,1552,1248,.001358093,2021
UAE,696,1986,1880000,44,0,31672,1639,1248,.0013199442,2021
UAE,696,1987,1580000,44,0,34919,1718,1249,.0012640068,2021
UAE,696,1988,1590000,43,0,35487,1789,1249,.0012341213,2021
UAE,696,1989,1471000,43,0,39576,1856,1250,.0013153969,2021
UAE,696,1990,2590000,66,45,41287,1921,1286,.0016735591,2021
UAE,696,1991,4900000,66,45,46765,1983,1318,.0022548763,2021
UAE,696,1992,2100000,55,45,47644,2044,1351,.001687806,2021
UAE,696,1993,1771000,55,45,52653,2102,1480,.0017018071,2021
UAE,696,1994,2149000,60,45,57862,2157,1608,.0018488154,2021
UAE,696,1995,1950000,60,60,59980,2314,1737,.0018290811,2021
UAE,696,1996,2115000,60,90,67204,2443,1865,.0019406376,2021
UAE,696,1997,2424000,60,90,68319,2580,1994,.0020356104,2021
UAE,696,1998,3056000,65,90,72905,2353,2123,.002275418,2021
UAE,696,1999,3187000,65,90,73860,2398,2251,.0022949062,2021
UAE,696,2000,2997000,65,90,94332,2441,2380,.0024496678,2021
UAE,696,2001,3070000,65,90,95711,3167,2508,.0025073441,2021
UAE,696,2002,2490000,42,90,88839,3224,2112,.0020965694,2021
UAE,696,2003,2517000,50,90,98206,3369,2561,.0021982361,2021
UAE,696,2004,2589000,50,90,102817,3659,2725,.0021887475,2021
UAE,696,2005,8747000,51,90,104132,4149,2898,.0031485162,2021
UAE,696,2006,9482000,51,90,105122,4876,3087,.0031815313,2021
UAE,696,2007,10082000,51,90,111874,5797,3287,.0032078619,2021
UAE,696,2008,13733000,51,90,123636,6799,3501,.0036072992,2021
UAE,696,2009,7957000,51,90,134078,7718,3728,.003033086,2021
UAE,696,2010,16057000,51,500,134115,8442,3972,.0038876436,2021
UAE,696,2011,9320000,51,2000,148752,8925,4231,.0033778222,2021
UAE,696,2012,-9,51,2408,175027,9206,4509,.0031456933,2021
UAE,696,2013,-9,51,2878,180068,9006,4805,.0032165784,2021
UAE,696,2014,-9,51,2390,180685,9071,5389,.0031871111,2021
UAE,696,2015,-9,63,3006,209563,9154,5698,.0036675229,2021
UAE,696,2016,-9,63,3149,226222,9270,6026,.0038570098,2021
OMA,698,1971,38517,4,0,14,748,0,.000086494409,2021
OMA,698,1972,65138,4,0,16,776,0,.00010139234,2021
OMA,698,1973,119760,8,0,21,807,0,.00015491799,2021
OMA,698,1974,341633,10,0,28,841,0,.00026757718,2021
OMA,698,1975,697741,12,0,38,880,0,.00041497042,2021
OMA,698,1976,784597,12,0,51,924,0,.0004346169,2021
OMA,698,1977,686161,12,0,68,971,0,.00037081729,2021
OMA,698,1978,767226,12,0,598,1022,0,.00037897011,2021
OMA,698,1979,779056,13,0,976,1076,0,.00036866625,2021
OMA,698,1980,1177939,15,0,1214,1130,0,.00046423523,2021
OMA,698,1981,1684776,15,0,956,1186,0,.00056012935,2021
OMA,698,1982,1682003,15,0,1279,1242,0,.00052438217,2021
OMA,698,1983,1959897,20,0,4179,1301,0,.00064179476,2021
OMA,698,1984,2131009,25,0,5688,1361,0,.00071343372,2021
OMA,698,1985,2076000,25,0,6604,1425,0,.00073525577,2021
OMA,698,1986,1560000,26,0,7444,1492,0,.00061607716,2021
OMA,698,1987,1510000,27,0,6724,1561,0,.00057931687,2021
OMA,698,1988,1385000,27,0,7559,1634,0,.00055504212,2021
OMA,698,1989,1360000,29,0,7567,1708,0,.00061842269,2021
OMA,698,1990,1390000,32,0,8513,2000,0,.00063664018,2021
OMA,698,1991,1440000,29,0,8850,1864,0,.00064719666,2021
OMA,698,1992,1800000,35,0,9471,1945,0,.00081022084,2021
OMA,698,1993,1800000,35,0,9676,2029,0,.00083716377,2021
OMA,698,1994,2063000,35,0,11817,2096,0,.0008831101,2021
OMA,698,1995,2018000,36,0,11691,2135,0,.00087160425,2021
OMA,698,1996,1957000,38,0,10516,2302,0,.00085974066,2021
OMA,698,1997,1976000,38,0,10780,2401,0,.00088531902,2021
OMA,698,1998,1792000,42,0,12556,2382,0,.00090889336,2021
OMA,698,1999,1631000,38,0,13313,2460,0,.0008493003,2021
OMA,698,2000,2099000,44,0,14609,2542,0,.00099565915,2021
OMA,698,2001,2831000,43,0,14575,2478,0,.0011339883,2021
OMA,698,2002,2518000,42,0,18304,2308,581,.0011387607,2021
OMA,698,2003,2468000,42,0,19433,2389,590,.0010725674,2021
OMA,698,2004,2563000,42,0,16659,2464,603,.0010154267,2021
OMA,698,2005,3695000,42,0,19032,2522,622,.0012180905,2021
OMA,698,2006,3276000,42,0,23348,2555,640,.0011608524,2021
OMA,698,2007,3237000,42,0,24313,2570,660,.0011188902,2021
OMA,698,2008,4671000,43,0,33795,2594,680,.0013247395,2021
OMA,698,2009,4018000,43,0,32646,2663,700,.0012214293,2021
OMA,698,2010,4177000,43,0,34847,2803,721,.0012229277,2021
OMA,698,2011,4291000,43,200,40470,3025,743,.0012861124,2021
OMA,698,2012,6723000,43,300,43152,3314,765,.0015752423,2021
OMA,698,2013,9746000,43,500,43375,3711,956,.001950687,2021
OMA,698,2014,9623000,43,1500,45170,3961,1062,.002036734,2021
OMA,698,2015,9887000,43,2000,49249,4200,1493,.0022403374,2021
OMA,698,2016,9103000,43,2000,49278,4425,1667,.0021702684,2021
AFG,700,1919,-9,-9,-9,-9,6231,0,.0025459984,2021
AFG,700,1920,-9,55,0,0,6306,0,.0019737405,2021
AFG,700,1921,-9,55,0,0,6381,0,.0019710266,2021
AFG,700,1922,-9,55,0,0,6456,0,.0021718431,2021
AFG,700,1923,-9,65,0,0,6532,0,.0026944845,2021
AFG,700,1924,-9,65,0,0,6609,0,.0031195143,2021
AFG,700,1925,-9,76,0,0,6687,0,.0035202659,2021
AFG,700,1926,-9,76,0,0,6765,0,.0035234452,2021
AFG,700,1927,-9,76,0,0,6845,0,.0035637384,2021
AFG,700,1928,-9,60,0,0,6925,0,.0030185189,2021
AFG,700,1929,-9,60,0,0,7007,0,.0030385349,2021
AFG,700,1930,-9,60,0,0,7089,0,.0030358592,2021
AFG,700,1931,4536,60,0,0,7173,0,.0026446125,2021
AFG,700,1932,3731,60,0,0,7257,0,.0026373782,2021
AFG,700,1933,-9,72,0,0,7343,0,.0032467737,2021
AFG,700,1934,-9,45,0,0,7429,0,.002344714,2021
