entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million
Uganda,2001,,,,0.0,0.0,2.2,61.0,0.0,0.0,,,,0.0,0.0
Uganda,2002,,,,0.0,0.0,2.8,76.0,0.0,0.0,,,,0.0,0.0
Uganda,2003,,,,0.0,0.0,2.2,93.0,0.0,0.0,,,,0.0,0.0
Uganda,2004,,,,0.0,0.0,2.1,91.0,0.0,0.0,,,,0.0,0.0
Uganda,2005,,,,0.0,0.0,2.1,90.0,0.0,0.0,,,,0.0,0.0
Uganda,2006,,,,0.0,0.0,2.1,90.0,0.0,0.0,,,,0.0,0.0
Uganda,2007,,,,0.0,0.0,2.09,82.0,0.0,0.0,,,,0.0,0.0
Uganda,2008,,,,0.0,0.0,2.62,90.0,0.0,0.0,,,,0.0,0.0
Uganda,2009,,,,0.0,8.0,3.75,87.0,8.0,0.255,,,,0.0,0.255
Uganda,2010,,,,0.0,4.0,2.47,90.0,4.0,0.123,,,,0.0,0.123
Uganda,2011,,,,0.0,0.0,2.81,87.0,0.0,0.0,,,,0.0,0.0
Uganda,2012,,,,0.0,0.0,2.68,88.0,0.0,0.0,,,,0.0,0.0
Uganda,2013,,,,0.0,0.0,2.68,90.0,0.0,0.0,,,,0.0,0.0
Uganda,2014,,,,0.0,0.0,3.09,82.0,0.0,0.0,,,,0.0,0.0
Uganda,2015,,,,0.0,0.0,2.89,88.0,0.0,0.0,,,,0.0,0.0
Uganda,2016,0.0,0.0,0.0,0.0,0.0,3.46,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,2017,0.0,0.0,0.0,0.0,0.0,3.12,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,2018,0.0,0.0,0.0,0.0,0.0,3.63,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,2019,0.0,0.0,0.0,0.0,0.0,3.01,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,2020,0.0,0.0,0.0,0.0,0.0,2.33,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,2021,0.0,0.0,0.0,0.0,0.0,6.33,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,1980,,,,,,,,,,,,,,
Ukraine,1981,,,,,,,,,,,,,,
Ukraine,1982,,,,,,,,,,,,,,
Ukraine,1983,,,,,,,,,,,,,,
Ukraine,1984,,,,,,,,,,,,,,
Ukraine,1985,,,,,,,,,,,,,,
Ukraine,1986,,,,,,,,,,,,,,
Ukraine,1987,,,,,,,,,,,,,,
Ukraine,1988,,,,,,,,,,,,,,
Ukraine,1989,,,,,,,,,,,,,,
Ukraine,1990,,,,,,,,,,,,,,
Ukraine,1991,,,,,,,,3.0,,,,,,0.058
Ukraine,1992,,,,,,,,12.0,,,,,,0.233
Ukraine,1993,,,,,,,,5.0,,,,,,0.097
Ukraine,1994,,,,,,,,14.0,,,,,,0.274
Ukraine,1995,,,,,,,,1.0,,,,,,0.02
Ukraine,1996,,,,,,,,1.0,,,,,,0.02
Ukraine,1997,,,,,,,,0.0,,,,,,0.0
Ukraine,1998,,,,,,,,0.0,,,,,,0.0
Ukraine,1999,,,,,,,,0.0,,,,,,0.0
Ukraine,2000,,,,,,,,0.0,,,,,,0.0
Ukraine,2001,,,,0.0,0.0,1.35,96.0,0.0,0.0,,,,0.0,0.0
Ukraine,2002,,,,0.0,0.0,1.25,97.0,0.0,0.0,,,,0.0,0.0
Ukraine,2003,,,,0.0,0.0,1.59,98.0,0.0,0.0,,,,0.0,0.0
Ukraine,2004,,,,0.0,0.0,1.59,93.0,0.0,0.0,,,,0.0,0.0
Ukraine,2005,,,,0.0,0.0,1.8,95.0,0.0,0.0,,,,0.0,0.0
Ukraine,2006,,,,0.0,0.0,1.89,94.0,0.0,0.0,,,,0.0,0.0
Ukraine,2007,,,,0.0,0.0,1.75,95.0,0.0,0.0,,,,0.0,0.0
Ukraine,2008,,,,0.0,0.0,1.57,97.0,0.0,0.0,,,,0.0,0.0
Ukraine,2009,,,,0.0,0.0,1.52,95.0,0.0,0.0,,,,0.0,0.0
Ukraine,2010,,,,0.0,0.0,2.03,96.0,0.0,0.0,,,,0.0,0.0
Ukraine,2011,,,,0.0,0.0,2.08,98.0,0.0,0.0,,,,0.0,0.0
Ukraine,2012,,,,0.0,0.0,1.91,95.0,0.0,0.0,,,,0.0,0.0
Ukraine,2013,,,,0.0,0.0,1.95,100.0,0.0,0.0,,,,0.0,0.0
Ukraine,2014,,,,0.0,0.0,2.17,97.0,0.0,0.0,,,,0.0,0.0
Ukraine,2015,,,,2.0,0.0,2.41,97.0,2.0,0.0,,,,0.045,0.045
Ukraine,2016,0.0,0.0,0.0,0.0,0.0,3.12,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,2017,0.0,0.0,0.0,0.0,0.0,2.57,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,2018,0.0,0.0,0.0,0.0,0.0,2.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,2019,0.0,0.0,0.0,0.0,0.0,2.59,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,2020,0.0,0.0,0.0,0.0,0.0,1.2,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,2021,0.0,2.0,0.0,2.0,0.0,1.79,100.0,2.0,0.0,0.0,0.046,0.0,0.046,0.046
United Arab Emirates,1980,,,,,,,,48.0,,,,,,47.082
United Arab Emirates,1981,,,,,,,,37.0,,,,,,33.741
United Arab Emirates,1982,,,,,,,,58.0,,,,,,49.793
United Arab Emirates,1983,,,,,,,,13.0,,,,,,10.582
United Arab Emirates,1984,,,,,,,,21.0,,,,,,16.229
United Arab Emirates,1985,,,,,,,,7.0,,,,,,5.124
United Arab Emirates,1986,,,,,,,,6.0,,,,,,4.148
United Arab Emirates,1987,,,,,,,,,,,,,,
United Arab Emirates,1988,,,,,,,,9.0,,,,,,5.531
United Arab Emirates,1989,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1990,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1991,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1992,,,,,,,,2.0,,,,,,0.974
United Arab Emirates,1993,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1994,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1995,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1996,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1997,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1998,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,1999,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,2000,,,,,,,,0.0,,,,,,0.0
United Arab Emirates,2001,,,,0.0,0.0,1.18,82.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2002,,,,0.0,0.0,1.05,70.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2003,,,,0.0,0.0,1.31,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2004,,,,0.0,0.0,0.88,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2005,,,,0.0,0.0,1.96,81.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2006,,,,0.0,0.0,0.78,88.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2007,,,,0.0,0.0,1.86,90.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2008,,,,0.0,0.0,2.15,86.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2009,,,,0.0,0.0,1.66,88.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2010,,,,0.0,0.0,1.92,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2011,,,,0.0,0.0,2.6,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2012,,,,0.0,0.0,4.07,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2013,,,,0.0,0.0,3.09,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2014,,,,0.0,0.0,2.44,92.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2015,,,,0.0,0.0,2.83,90.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2016,,,,0.0,0.0,4.04,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2017,,,,0.0,0.0,5.58,98.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2018,,,,0.0,0.0,3.85,98.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2019,,,,0.0,0.0,4.81,90.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2020,,,,0.0,0.0,1.79,100.0,0.0,0.0,,,,0.0,0.0
United Arab Emirates,2021,,,,0.0,0.0,2.02,86.0,0.0,0.0,,,,0.0,0.0
United Kingdom,1980,,,,,,,,3.0,,,,,,0.053
United Kingdom,1981,,,,,,,,2.0,,,,,,0.036
United Kingdom,1982,,,,,,,,3.0,,,,,,0.053
United Kingdom,1983,,,,,,,,5.0,,,,,,0.089
United Kingdom,1984,,,,,,,,6.0,,,,,,0.107
United Kingdom,1985,,,,,,,,2.0,,,,,,0.035
United Kingdom,1986,,,,,,,,0.0,,,,,,0.0
United Kingdom,1987,,,,,,,,0.0,,,,,,0.0
United Kingdom,1988,,,,,,,,1.0,,,,,,0.018
United Kingdom,1989,,,,,,,,0.0,,,,,,0.0
United Kingdom,1990,,,,,,,,0.0,,,,,,0.0
United Kingdom,1991,,,,,,,,5.0,,,,,,0.087
United Kingdom,1992,,,,,,,,3.0,,,,,,0.052
United Kingdom,1993,,,,,,,,1.0,,,,,,0.017
United Kingdom,1994,,,,,,,,0.0,,,,,,0.0
United Kingdom,1995,,,,,,,,0.0,,,,,,0.0
United Kingdom,1996,,,,,,,,0.0,,,,,,0.0
United Kingdom,1997,,,,,,,,0.0,,,,,,0.0
United Kingdom,1998,,,,,,,,0.0,,,,,,0.0
United Kingdom,1999,,,,,,,,0.0,,,,,,0.0
United Kingdom,2000,,,,,,,,0.0,,,,,,0.0
United Kingdom,2001,,,,,,,,0.0,,,,,,0.0
United Kingdom,2002,,,,,,,,0.0,,,,,,0.0
United Kingdom,2003,,,,,,,,0.0,,,,,,0.0
United Kingdom,2004,,,,,,,,0.0,,,,,,0.0
United Kingdom,2005,,,,,,,,0.0,,,,,,0.0
United Kingdom,2006,,,,,,,,0.0,,,,,,0.0
United Kingdom,2007,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2008,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2009,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United Kingdom,2010,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United Kingdom,2011,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United Kingdom,2012,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United Kingdom,2013,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2014,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2015,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2016,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2017,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2018,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2019,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2020,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United Kingdom,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,1980,,,,,,,,8.0,,,,,,0.035
United States,1981,,,,,,,,6.0,,,,,,0.026
United States,1982,,,,,,,,8.0,,,,,,0.034
United States,1983,,,,,,,,15.0,,,,,,0.064
United States,1984,,,,,,,,8.0,,,,,,0.034
United States,1985,,,,,,,,7.0,,,,,,0.029
United States,1986,,,,,,,,9.0,,,,,,0.037
United States,1987,,,,,,,,0.0,,,,,,0.0
United States,1988,,,,,,,,0.0,,,,,,0.0
United States,1989,,,,,,,,0.0,,,,,,0.0
United States,1990,,,,,,,,0.0,,,,,,0.0
United States,1991,,,,,,,,0.0,,,,,,0.0
United States,1992,,,,,,,,0.0,,,,,,0.0
United States,1993,,,,,,,,0.0,,,,,,0.0
United States,1994,,,,,,,,0.0,,,,,,0.0
United States,1995,,,,,,,,0.0,,,,,,0.0
United States,1996,,,,,,,,0.0,,,,,,0.0
United States,1997,,,,,,,,0.0,,,,,,0.0
United States,1998,,,,,,,,0.0,,,,,,0.0
United States,1999,,,,,,,,0.0,,,,,,0.0
United States,2000,,,,,,,,0.0,,,,,,0.0
United States,2001,,,,,,,,0.0,,,,,,0.0
United States,2002,,,,,,,,0.0,,,,,,0.0
United States,2003,,,,,,,,0.0,,,,,,0.0
United States,2004,,,,,,,,0.0,,,,,,0.0
United States,2005,,,,,,,,0.0,,,,,,0.0
United States,2006,,,,,,,,0.0,,,,,,0.0
United States,2007,,,,,,,,0.0,,,,,,0.0
United States,2008,,,,,,,,0.0,,,,,,0.0
United States,2009,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United States,2010,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United States,2011,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United States,2012,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0
United States,2013,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2014,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2015,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2016,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2017,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2018,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2019,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2020,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
United States,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Uruguay,1980,,,,,,,,0.0,,,,,,0.0
Uruguay,1981,,,,,,,,0.0,,,,,,0.0
Uruguay,1982,,,,,,,,0.0,,,,,,0.0
Uruguay,1983,,,,,,,,0.0,,,,,,0.0
Uruguay,1984,,,,,,,,0.0,,,,,,0.0
Uruguay,1985,,,,,,,,0.0,,,,,,0.0
Uruguay,1986,,,,,,,,0.0,,,,,,0.0
Uruguay,1987,,,,,,,,0.0,,,,,,0.0
Uruguay,1988,,,,,,,,0.0,,,,,,0.0
Uruguay,1989,,,,,,,,0.0,,,,,,0.0
Uruguay,1990,,,,,,,,0.0,,,,,,0.0
Uruguay,1991,,,,,,,,0.0,,,,,,0.0
Uruguay,1992,,,,,,,,0.0,,,,,,0.0
Uruguay,1993,,,,,,,,0.0,,,,,,0.0
Uruguay,1994,,,,,,,,0.0,,,,,,0.0
Uruguay,1995,,,,,,,,0.0,,,,,,0.0
Uruguay,1996,,,,,,,,0.0,,,,,,0.0
Uruguay,1997,,,,,,,,0.0,,,,,,0.0
Uruguay,1998,,,,,,,,0.0,,,,,,0.0
Uruguay,1999,,,,,,,,0.0,,,,,,0.0
Uruguay,2000,,,,,,,,0.0,,,,,,0.0
Uruguay,2001,,,,0.0,0.0,1.29,78.0,0.0,0.0,,,,0.0,0.0
Uruguay,2002,,,,0.0,0.0,1.1,89.0,0.0,0.0,,,,0.0,0.0
Uruguay,2003,,,,0.0,0.0,1.22,60.0,0.0,0.0,,,,0.0,0.0
Uruguay,2004,,,,0.0,0.0,0.37,67.0,0.0,0.0,,,,0.0,0.0
Uruguay,2005,,,,0.0,0.0,1.22,70.0,0.0,0.0,,,,0.0,0.0
Uruguay,2006,,,,0.0,0.0,0.98,88.0,0.0,0.0,,,,0.0,0.0
Uruguay,2007,,,,0.0,0.0,1.47,50.0,0.0,0.0,,,,0.0,0.0
Uruguay,2008,,,,0.0,0.0,0.98,75.0,0.0,0.0,,,,0.0,0.0
Uruguay,2009,,,,0.0,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0
Uruguay,2010,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Uruguay,2011,,,,0.0,0.0,1.19,67.0,0.0,0.0,,,,0.0,0.0
Uruguay,2012,,,,0.0,0.0,0.27,50.0,0.0,0.0,,,,0.0,0.0
Uruguay,2013,,,,0.0,0.0,0.27,50.0,0.0,0.0,,,,0.0,0.0
Uruguay,2014,,,,0.0,0.0,0.41,100.0,0.0,0.0,,,,0.0,0.0
Uruguay,2015,,,,0.0,0.0,0.53,50.0,0.0,0.0,,,,0.0,0.0
Uruguay,2016,,,,0.0,0.0,0.68,80.0,0.0,0.0,,,,0.0,0.0
Uruguay,2017,,,,0.0,0.0,0.54,0.0,0.0,0.0,,,,0.0,0.0
Uruguay,2018,,,,0.0,0.0,0.82,67.0,0.0,0.0,,,,0.0,0.0
Uruguay,2019,,,,0.0,0.0,1.09,0.0,0.0,0.0,,,,0.0,0.0
Uruguay,2020,,,,0.0,0.0,0.13,100.0,0.0,0.0,,,,0.0,0.0
Uruguay,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,1980,,,,,,,,,,,,,,
Uzbekistan,1981,,,,,,,,,,,,,,
Uzbekistan,1982,,,,,,,,,,,,,,
Uzbekistan,1983,,,,,,,,,,,,,,
Uzbekistan,1984,,,,,,,,,,,,,,
Uzbekistan,1985,,,,,,,,,,,,,,
Uzbekistan,1986,,,,,,,,,,,,,,
Uzbekistan,1987,,,,,,,,,,,,,,
Uzbekistan,1988,,,,,,,,,,,,,,
Uzbekistan,1989,,,,,,,,,,,,,,
Uzbekistan,1990,,,,,,,,,,,,,,
Uzbekistan,1991,,,,,,,,20.0,,,,,,0.958
Uzbekistan,1992,,,,,,,,11.0,,,,,,0.515
Uzbekistan,1993,,,,,,,,68.0,,,,,,3.11
Uzbekistan,1994,,,,,,,,117.0,,,,,,5.238
Uzbekistan,1995,,,,,,,,1.0,,,,,,0.044
Uzbekistan,1996,,,,,,,,0.0,,,,,,0.0
Uzbekistan,1997,,,,,,,,0.0,,,,,,0.0
Uzbekistan,1998,,,,,,,,0.0,,,,,,0.0
Uzbekistan,1999,,,,,,,,0.0,,,,,,0.0
Uzbekistan,2000,,,,,,,,0.0,,,,,,0.0
Uzbekistan,2001,,,,0.0,0.0,1.3,96.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2002,,,,0.0,0.0,1.37,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2003,,,,0.0,0.0,1.67,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2004,,,,0.0,0.0,1.5,98.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2005,,,,0.0,0.0,1.29,98.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2006,,,,0.0,0.0,1.15,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2007,,,,0.0,0.0,1.18,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2008,,,,0.0,0.0,1.17,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2009,,,,0.0,0.0,1.17,98.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2010,,,,0.0,0.0,1.56,98.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2011,,,,0.0,0.0,2.31,96.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2012,,,,0.0,0.0,2.43,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2013,,,,0.0,0.0,2.24,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2014,,,,0.0,0.0,1.88,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2015,,,,0.0,0.0,1.89,99.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2016,,,,0.0,0.0,1.63,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2017,,,,0.0,0.0,1.58,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2018,,,,0.0,0.0,1.43,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2019,,,,0.0,0.0,1.5,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2020,,,,0.0,0.0,0.57,100.0,0.0,0.0,,,,0.0,0.0
Uzbekistan,2021,,,,0.0,0.0,0.87,100.0,0.0,0.0,,,,0.0,0.0
Vanuatu,1980,,,,,,,,2.0,,,,,,17.301
Vanuatu,1981,,,,,,,,1.0,,,,,,8.436
Vanuatu,1982,,,,,,,,2.0,,,,,,16.475
Vanuatu,1983,,,,,,,,0.0,,,,,,0.0
Vanuatu,1984,,,,,,,,0.0,,,,,,0.0
Vanuatu,1985,,,,,,,,0.0,,,,,,0.0
Vanuatu,1986,,,,,,,,0.0,,,,,,0.0
Vanuatu,1987,,,,,,,,0.0,,,,,,0.0
Vanuatu,1988,,,,,,,,0.0,,,,,,0.0
Vanuatu,1989,,,,,,,,0.0,,,,,,0.0
Vanuatu,1990,,,,,,,,0.0,,,,,,0.0
Vanuatu,1991,,,,,,,,0.0,,,,,,0.0
Vanuatu,1992,,,,,,,,0.0,,,,,,0.0
Vanuatu,1993,,,,,,,,0.0,,,,,,0.0
Vanuatu,1994,,,,,,,,0.0,,,,,,0.0
Vanuatu,1995,,,,,,,,0.0,,,,,,0.0
Vanuatu,1996,,,,,,,,0.0,,,,,,0.0
Vanuatu,1997,,,,,,,,0.0,,,,,,0.0
Vanuatu,1998,,,,,,,,0.0,,,,,,0.0
Vanuatu,1999,,,,,,,,0.0,,,,,,0.0
Vanuatu,2000,,,,,,,,0.0,,,,,,0.0
Vanuatu,2001,,,,,,,,0.0,,,,,,0.0
Vanuatu,2002,,,,,,,,0.0,,,,,,0.0
Vanuatu,2003,,,,,,,,0.0,,,,,,0.0
Vanuatu,2004,,,,,,,,0.0,,,,,,0.0
Vanuatu,2005,,,,,,,,0.0,,,,,,0.0
Vanuatu,2006,,,,,,,,0.0,,,,,,0.0
Vanuatu,2007,,,,,,,,0.0,,,,,,0.0
Vanuatu,2008,,,,,,,,0.0,,,,,,0.0
Vanuatu,2009,,,,,,,,,,,,,,
Vanuatu,2010,,,,,,,,0.0,,,,,,0.0
Vanuatu,2011,,,,,,,,,,,,,,
Vanuatu,2012,,,,,,,,,,,,,,
Vanuatu,2013,,,,,,,,,,,,,,
Vanuatu,2014,,,,,,,,,,,,,,
Vanuatu,2015,,,,,,,,,,,,,,
Vanuatu,2016,,,,0.0,,,,,,,,,0.0,
Vanuatu,2017,,,,0.0,,,,,,,,,0.0,
Vanuatu,2018,,,,0.0,,,,,,,,,0.0,
Vanuatu,2019,,,,0.0,,,,,,,,,0.0,
Vanuatu,2020,,,,0.0,,,,,,,,,0.0,
Vanuatu,2021,,,,0.0,,,,,,,,,0.0,
Venezuela,1980,,,,,,,,11.0,,,,,,0.725
Venezuela,1981,,,,,,,,68.0,,,,,,4.36
Venezuela,1982,,,,,,,,30.0,,,,,,1.873
Venezuela,1983,,,,,,,,9.0,,,,,,0.547
Venezuela,1984,,,,,,,,9.0,,,,,,0.533
Venezuela,1985,,,,,,,,8.0,,,,,,0.462
Venezuela,1986,,,,,,,,27.0,,,,,,1.519
Venezuela,1987,,,,,,,,46.0,,,,,,2.523
Venezuela,1988,,,,,,,,17.0,,,,,,0.909
Venezuela,1989,,,,,,,,16.0,,,,,,0.835
Venezuela,1990,,,,,,,,0.0,,,,,,0.0
Venezuela,1991,,,,,,,,0.0,,,,,,0.0
Venezuela,1992,,,,,,,,0.0,,,,,,0.0
Venezuela,1993,,,,,,,,0.0,,,,,,0.0
Venezuela,1994,,,,,,,,0.0,,,,,,0.0
Venezuela,1995,,,,,,,,0.0,,,,,,0.0
Venezuela,1996,,,,,,,,0.0,,,,,,0.0
Venezuela,1997,,,,,,,,0.0,,,,,,0.0
Venezuela,1998,,,,,,,,0.0,,,,,,0.0
Venezuela,1999,,,,,,,,0.0,,,,,,0.0
Venezuela,2000,,,,,,,,0.0,,,,,,0.0
Venezuela,2001,,,,0.0,0.0,1.09,94.0,0.0,0.0,,,,0.0,0.0
Venezuela,2002,,,,0.0,0.0,1.4,88.0,0.0,0.0,,,,0.0,0.0
Venezuela,2003,,,,0.0,0.0,1.32,89.0,0.0,0.0,,,,0.0,0.0
Venezuela,2004,,,,0.0,0.0,1.6,89.0,0.0,0.0,,,,0.0,0.0
Venezuela,2005,,,,0.0,0.0,1.36,81.0,0.0,0.0,,,,0.0,0.0
Venezuela,2006,,,,0.0,0.0,0.82,88.0,0.0,0.0,,,,0.0,0.0
Venezuela,2007,,,,0.0,0.0,0.7,83.0,0.0,0.0,,,,0.0,0.0
Venezuela,2008,,,,0.0,0.0,0.7,88.0,0.0,0.0,,,,0.0,0.0
Venezuela,2009,,,,0.0,0.0,0.49,88.0,0.0,0.0,,,,0.0,0.0
Venezuela,2010,,,,0.0,0.0,0.72,85.0,0.0,0.0,,,,0.0,0.0
Venezuela,2011,,,,0.0,0.0,0.83,86.0,0.0,0.0,,,,0.0,0.0
Venezuela,2012,,,,0.0,0.0,0.91,85.0,0.0,0.0,,,,0.0,0.0
Venezuela,2013,,,,0.0,0.0,0.78,70.0,0.0,0.0,,,,0.0,0.0
Venezuela,2014,,,,0.0,0.0,0.71,89.0,0.0,0.0,,,,0.0,0.0
Venezuela,2015,,,,0.0,0.0,1.01,71.0,0.0,0.0,,,,0.0,0.0
Venezuela,2016,,,,0.0,0.0,1.36,81.0,0.0,0.0,,,,0.0,0.0
Venezuela,2017,,,,0.0,0.0,0.95,82.0,0.0,0.0,,,,0.0,0.0
Venezuela,2018,,,,0.0,0.0,0.94,73.0,0.0,0.0,,,,0.0,0.0
Venezuela,2019,,,,0.0,0.0,1.13,65.0,0.0,0.0,,,,0.0,0.0
Venezuela,2020,,,,0.0,0.0,0.79,56.0,0.0,0.0,,,,0.0,0.0
Venezuela,2021,,,,0.0,0.0,1.07,1.0,0.0,0.0,,,,0.0,0.0
Vietnam,1980,,,,,,,,1741.0,,,,,,32.073
Vietnam,1981,,,,,,,,644.0,,,,,,11.599
Vietnam,1982,,,,,,,,897.0,,,,,,15.788
Vietnam,1983,,,,,,,,1109.0,,,,,,19.072
Vietnam,1984,,,,,,,,1158.0,,,,,,19.458
Vietnam,1985,,,,,,,,1600.0,,,,,,26.274
Vietnam,1986,,,,,,,,938.0,,,,,,15.058
Vietnam,1987,,,,,,,,1449.0,,,,,,22.747
Vietnam,1988,,,,,,,,839.0,,,,,,12.884
Vietnam,1989,,,,,,,,427.0,,,,,,6.416
Vietnam,1990,,,,,,,,723.0,,,,,,10.634
Vietnam,1991,,,,,,,,612.0,,,,,,8.814
Vietnam,1992,,,,,,,,557.0,,,,,,7.858
Vietnam,1993,,,,,,,,452.0,,,,,,6.252
Vietnam,1994,,,,,,,,121.0,,,,,,1.643
Vietnam,1995,,,,,,,,137.0,,,,,,1.829
Vietnam,1996,,,,,,,,2.0,,,,,,0.026
Vietnam,1997,,,,,,,,1.0,,,,,,0.013
Vietnam,1998,,,,,,,,0.0,,,,,,0.0
Vietnam,1999,,,,,,,,0.0,,,,,,0.0
